title,company,city,country,location,skills,type,salary,salary_min,salary_max,published,ai
Associate Staff Engineer (Data Science),Nagarro,,India,", India","R,Data Science,IOS,Computer Science,Architecture,Security,Transformation,UX,Statistics",Full Time,,0,0,2024-10-06T22:02:13.239Z,True
Principal Engineer (Data Science),Nagarro,,India,", India","Machine Learning,Python,Cloud,Data Mining,Prompt Engineering,SCALA,R,Data Science,RAG,IOS,Computer Science,Architecture,Security,UX,Statistics",Full Time,,0,0,2024-10-06T22:02:03.208Z,True
Staff Engineer (Data Science),Nagarro,,India,", India","Machine Learning,Data Mining,Data Science,Data Collection,IOS,Computer Science,Architecture,Security,UX",Full Time,,0,0,2024-10-06T22:01:58.061Z,True
IT / Web Scrapping / QA Tester Internship / A.I. Automation - WFH/Remote Work,Seeka Technology,Petaling Jaya,Malaysia,"Petaling Jaya, Malaysia","Machine Learning,Full Stack,Python,SQL,NLP,Cloud,Java,HTML,QA,Devops,Data Science,Deep Learning,Pycharm,Research,Automation,Project Management,Jira",Intern,,0,0,2024-10-06T22:01:50.527Z,True
Associate Staff Engineer (Machine Learning / LLM),Nagarro,Pune,India,"Pune, India","Machine Learning,Python,LLMs,Prompt Engineering,Langchain,CICD,AWS,Kubernetes,Azure,Devops,Data Science,Database,OpenAI,IOS,Computer Science,Architecture,Security,Product Development,UX",Full Time,,0,0,2024-10-06T22:00:36.678Z,True
Senior Data Analyst,Jobs for Humanity,"Jacksonville, FL",USA,"Jacksonville, FL, USA","SQL,Data Mining,Data Science,Data Engineer,Data Analysis,Data Governance,Computer Science,Security,Infrastructure,Product Development,Statistics",Full Time,"$84,720-$142,320 annually",84720,142320,2024-10-05T22:04:14.274Z,True
Senior Data Analyst,Jobs for Humanity,,USA,", USA","SQL,Data Mining,Data Science,Data Engineer,Data Analysis,Data Governance,Computer Science,Security,Infrastructure,Product Development,Statistics",Full Time,"$84,720 - $142,320 annually.",84720,142320,2024-10-05T22:04:08.428Z,True
Associate Staff Engineer (Data Science),Nagarro,,India,", India","Machine Learning,Python,Tensorflow,Scikit-learn,R,Data Science,IOS,Computer Science,Architecture,Security,UX,Statistics",Full Time,,0,0,2024-10-05T22:03:23.544Z,True
"Associate Staff Engineer (Data Science, Docker)",Nagarro,,India,", India","Machine Learning,Python,Tensorflow,PyTorch,Java,Scikit-learn,Docker,Data Science,Model Optimization,IOS,Computer Science,Architecture,Security,UX,SQL Server",Full Time,,0,0,2024-10-05T22:03:18.176Z,True
Senior Data Scientist –NorthAm,Wise,Budapest,,"Budapest, ","Machine Learning,Testing,Python,Java,SageMaker,AWS,Git,GitHub,Data Science,Deep Learning,Neural networks,Clustering,Anomaly Detection,Autoencoders,Statistics,Mathematics,Airflow",Full Time,,0,0,2024-10-04T22:17:33.546Z,True
Lead Data Engineer,PA Consulting,Belfast,UK,"Belfast, UK","Machine Learning,Python,NLP,Cloud,Data Mining,Java,Agile,API,AWS,SCALA,Scrum,Data Science,Data Engineer,Big Data,Data Architect,Architecture,Security,Deployment,Product Development,UX,RedShift,DynamoDB,Lambda",Full Time,,0,0,2024-10-04T22:17:23.41Z,True
Data Engineer,PA Consulting,Belfast,UK,"Belfast, UK","Machine Learning,Python,NLP,Cloud,Data Mining,Java,Agile,API,AWS,SCALA,Scrum,Data Science,Data Engineer,Big Data,Data Architect,Architecture,Security,Deployment,Product Development,RedShift,DynamoDB,Lambda",Full Time,,0,0,2024-10-04T22:17:12.572Z,True
Multifamily Principal Data Science (Flexible Hybrid),Fannie Mae,"Washington, DC",USA,"Washington, DC, USA","Machine Learning,Testing,Python,SQL,NLP,Data Mining,SageMaker,API,AWS,Tableau,Data Science,Database,Data Architect,Forecasting,Logistic Regression,Architecture,Statistics,Power BI,Oracle,EC2,RDS,RedShift,Lambda",Full Time,$169000-$229000 annually,169000,229000,2024-10-04T22:16:20.562Z,True
Staff Data Engineer,Delivery Hero,Riyadh,Saudi Arabia,"Riyadh, Saudi Arabia","Machine Learning,Python,SQL,Hadoop,Cloud,Data Lakes,Java,AWS,GCP,Azure,Kafka,SCALA,Dagster,Data Science,Data Engineer,Big Data,Data Architect,Data Infrastructure,Data Governance,Architecture,Security,Product Management,Reliability,Storage,NOSQL,SnowFlake,Airflow,RedShift,BigQuery",Full Time,,0,0,2024-10-04T22:15:52.896Z,True
Sr Data Engineer,ServiceNow,Heredia,Costa Rica,"Heredia, Costa Rica","Machine Learning,Python,SQL,Hadoop,JavaScript,Agile,Git,Kafka,Tableau,Apache,SCALA,R,Data Science,Data Engineer,Big Data,Data Governance,Forecasting,HDFS,Computer Science,Deployment,Storage,SME,NOSQL,SnowFlake,Mathematics,Power BI",Full Time,,0,0,2024-10-04T22:15:23.704Z,True
Senior Data Engineer (f/m/d),Jobs for Humanity,Berlin,Germany,"Berlin, Germany","Machine Learning,Testing,Backend,Python,SQL,Tensorflow,PyTorch,Pandas,TypeScript,Scikit-learn,GCP,Terraform,Data Science,Data Engineer,Data Infrastructure,NumPy,Transformation,Reliability,Storage,Statistics,Flow,BigQuery",Full Time,,0,0,2024-10-04T22:14:54.423Z,True
"Data Scientist (hybrid, Brussels / Belgium)",Penguin Formula,Brussels,Belgium,"Brussels, Belgium","Machine Learning,Sentiment Analysis,Data Science,Data Analysis,Database,Forecasting,Anomaly Detection,Power BI",Full Time,,0,0,2024-10-04T22:14:36.408Z,True
Data Product Owner – Customer Data F/H/X,AccorCorpo,,France,", France","SQL,Agile,Tableau,Data Science,Big Data,Transformation",Temporary,,0,0,2024-10-04T22:14:31.264Z,True
Senior Data Science Consultant,Experian,Glasgow,UK,"Glasgow, UK","Python,Data Science",Full Time,,0,0,2024-10-04T22:14:09.711Z,True
Senior Data Science Consultant,Experian,Nottingham,UK,"Nottingham, UK","Python,Data Science",Full Time,,0,0,2024-10-04T22:14:03.9Z,True
IT / Web Scrapping / QA Tester Internship / A.I. Automation - WFH/Remote Work,Seeka Technology,Petaling Jaya,,"Petaling Jaya, ","Machine Learning,Full Stack,Python,SQL,NLP,Cloud,Java,HTML,QA,Devops,Data Science,Deep Learning,Pycharm,Research,Automation,Project Management,Jira",Intern,,0,0,2024-10-04T22:13:40.728Z,True
Product Manager GenAI,Talan,Paris,France,"Paris, France","LLMs,Langchain,Data Science,Big Data,Product Management,Transformation,Open Source",Full Time,,0,0,2024-10-04T22:13:06.824Z,True
Business Intelligence Analyst,Jobs for Humanity,,India,", India","SQL,Data Science,Data Engineer,Big Data,Data Modelling,AD,Security,Deployment,Transformation,Quantitative,Statistics,Power BI",Full Time,,0,0,2024-10-04T22:12:09.131Z,True
Business Intelligence Analyst Senior,Jobs for Humanity,,India,", India","Machine Learning,SQL,Robotics,Data Science,Data Engineer,Big Data,Data Modelling,Security,Automation,Deployment,Transformation,Storage,Quantitative,Statistics,Jira,Power BI",Full Time,,0,0,2024-10-04T22:12:03.059Z,True
Stage Innovation : Ingénieur Intelligence Artificielle,ALTEN,Grenoble,France,"Grenoble, France","Machine Learning,Python,NLP,Git,Devops,Data Science,Deep Learning",Stage,,0,0,2024-10-04T22:11:57.954Z,True
Staff Data Scientist,Procore Technologies,Bangalore,India,"Bangalore, India","Machine Learning,Python,NLP,Tensorflow,PyTorch,Java,C++,Feature Engineering,SageMaker,Scikit-learn,Data Science,Data Engineer,Deep Learning,Computer Vision,Neural networks,Anomaly Detection,MLFlow,Jupyter Notebook,Applied ML,Research,Product Management,SAAS,Code Reviews,SnowFlake",Full Time,,0,0,2024-10-04T22:06:54.84Z,True
Senior Analyst - Revenue Operations,Assent,Ottawa,Canada,"Ottawa, Canada","Python,SQL,Tableau,Data Science,Data Engineer,Data Analysis,Data Infrastructure,IOS,Computer Science,SAAS,Reliability,SnowFlake,Statistics,Mathematics",Full Time,,0,0,2024-10-04T22:04:04.066Z,True
Principal Machine Learning Engineer  (URL Filtering Data Science),Palo Alto Networks,"Santa Clara, CA",USA,"Santa Clara, CA, USA","Machine Learning,Backend,Python,NLP,LLMs,Tensorflow,PyTorch,Cloud,Transformers,Keras,Java,Scikit-learn,AWS,Kubernetes,Docker,MySQL,MongoDB,KubeFlow,Data Science,Deep Learning,Big Data,Database,Research,Computer Science,Architecture,Security,Product Management,Distributed Systems,Linux",Full Time,,0,0,2024-10-04T22:01:47.211Z,True
Senior Data Scientist (Catalog & Pricing),Allegro,,Poland,", Poland","Machine Learning,Frontend,Python,Time Series,GCP,Training Models,Data Science,Decision Trees,Computer Science,Statistics,Mathematics,Airflow,Looker",Full Time,,0,0,2024-10-03T22:27:22.202Z,True
"Data Scientist, Systematic Trading Intern",Louis Dreyfus Company,,Singapore,", Singapore","Machine Learning,Python,ML Ops,Time Series,CICD,Devops,Data Science,Data Analysis,Data Infrastructure,Data Modelling,Research,Computer Science,Quantitative,Statistics,Mathematics",Intern,,0,0,2024-10-03T22:27:06.62Z,True
Data Analytics Manager,Visa,London,UK,"London, UK","Python,Hadoop,Scripting,Tableau,R,Data Science,Data Analysis,Hive,Anomaly Detection,IOS,Computer Science,Quantitative,Statistics,Mathematics,Power BI",Full Time,,0,0,2024-10-03T22:26:19.581Z,True
"Sr. Consultant, Data Science",Visa,Bangalore,India,"Bangalore, India","Python,SQL,Hadoop,AWS,GCP,Azure,Tableau,Data Science,Data Engineer,Data Architect,Data Governance,IOS,Architecture,Airflow,Power BI",Full Time,,0,0,2024-10-03T22:26:14.322Z,True
Data Scientist - Commodities,Louis Dreyfus Company,,USA,", USA","Machine Learning,Python,Tensorflow,PyTorch,Pandas,Time Series,Scikit-learn,Data Science,Database,NumPy,Computer Science,Statistics,Mathematics",Full Time,,0,0,2024-10-03T22:24:52.995Z,True
Data Science Consultant,PA Consulting,"Bristol, CT",USA,"Bristol, CT, USA","Machine Learning,Testing,Python,SQL,Data Science,Data Analysis,Big Data,Security,Mathematics",Full Time,,0,0,2024-10-03T22:24:05.536Z,True
Data Architect,PA Consulting,London,,"London, ","ML Ops,Cloud,AWS,GCP,Azure,Data Science,Data Architect,Data Governance,DataBricks,Architecture,Security,SME,SnowFlake,Oracle",Full Time,,0,0,2024-10-03T22:23:54.488Z,True
Data Analyst/Scientist (with Georgian),Alter Solutions,Lisbon,Portugal,"Lisbon, Portugal","Machine Learning,Python,SQL,Cloud,AWS,GCP,Azure,Tableau,R,Data Science,Data Analysis,Matplotlib,Seaborn,Computer Science,Statistics,Power BI",Remote,,0,0,2024-10-03T22:23:26.63Z,True
Hastings Data Administrator Intern,OUTsurance,Centurion,South Africa,"Centurion, South Africa",Data Science,Intern,,0,0,2024-10-03T22:22:39.258Z,True
Senior Data Scientist,Experian,,Turkey,", Turkey","Machine Learning,Data Science,Deep Learning,AD",Full Time,,0,0,2024-10-03T22:21:39.212Z,True
Digital Marketing Data Planner,Jellyfish,Paris,France,"Paris, France","GO,Data Science",Full Time,,0,0,2024-10-03T22:20:29.084Z,True
Data Engineer,NBCUniversal,,Argentina,", Argentina","Python,Hadoop,Cloud,Data Lakes,Java,QA,Scripting,AWS,PostGres,Data Science,Data Engineer,Data Governance,IOS,AD,Automation,Quantitative,SnowFlake,Mathematics",Full Time,,0,0,2024-10-03T22:19:38.317Z,True
"Data Scientist, VPM Fraud Modeling - New College Grad 2025",Visa,"Miami, FL",USA,"Miami, FL, USA","Machine Learning,Python,SQL,Tensorflow,Hadoop,Data Science,Deep Learning,Data Analysis,Big Data,Hive,Dask,Flair,Computer Science,Deployment,Project Management,Statistics,Mathematics,Unix",Full Time,$116000 annually.,116000,116000,2024-10-03T22:19:28.097Z,True
"Data Scientist, VPM Fraud Modeling - New College Grad 2025",Visa,"Washington, DC",USA,"Washington, DC, USA","Machine Learning,Python,NLP,Hadoop,RNNs,Agile,Data Science,Data Analysis,Big Data,Database,Hive,CNNS,Computer Science,Deployment,Project Management,Statistics,Unix",Full Time,$126000 annually.,126000,126000,2024-10-03T22:19:20.177Z,True
Senior Data Engineer- Data Science Platform,Visa,,USA,", USA","Machine Learning,Full Stack,Python,Generative AI,Java,Agile,API,QA,Kubernetes,Docker,Angular,Scrum,Devops,React,Data Science,Data Engineer,Debugging,Code Reviews,MBA,Distributed Systems,CI",Full Time,$129400-$182750 annually.,129400,182750,2024-10-03T22:18:54.744Z,True
Lead Data Scientist,NielsenIQ,Mumbai,India,"Mumbai, India","Python,SQL,Data Science,Data Analysis,Research,Statistics,Mathematics",Full Time,,0,0,2024-10-03T22:18:49.337Z,True
AI Architect,Sopra Steria,Brussels,Belgium,"Brussels, Belgium","Machine Learning,Python,NLP,LLMs,Generative AI,AWS,Azure,Image Classification,Chatbot,Data Science,Deep Learning,Computer Vision,Forecasting,BERT,IOS,Architecture,Infrastructure,Deployment,Transformation,Debugging,Code Reviews",Full Time,,0,0,2024-10-03T22:18:26.472Z,True
AI Ambassador,Sopra Steria,Brussels,Belgium,"Brussels, Belgium","Machine Learning,Python,SQL,Tensorflow,PyTorch,Hadoop,Cloud,Scikit-learn,AWS,GCP,Azure,Apache,R,Data Science,Deep Learning,Big Data,Forecasting,Computer Science,Deployment,Transformation,NOSQL",Full Time,,0,0,2024-10-03T22:18:10.432Z,True
Senior Machine Learning Engineer H/F/NB,Ubisoft,Paris,France,"Paris, France","Machine Learning,Python,NLP,LLMs,Tensorflow,Generative AI,ML Ops,Cloud,C++,C#,Prompt Engineering,Vue.js,Data Science,Information Retrieval,IOS",Temporary,,0,0,2024-10-03T22:04:16.595Z,True
Data Analyst,BlueOptima,Bangalore,India,"Bangalore, India","Machine Learning,Python,SQL,Tableau,R,Data Science,Data Engineer,Data Analysis,Automation,Transformation,Statistics,Power BI,Grafana",Full Time,,0,0,2024-10-02T22:20:44.536Z,True
"Data Scientist in SCD Data & Technology, Core Business Supply",Inter IKEA Group,Pratteln,Switzerland,"Pratteln, Switzerland","Machine Learning,LLMs,Tensorflow,PyTorch,ML Ops,Keras,Embeddings,Agile,API,AWS,Azure,Devops,Data Science,DataBricks,MLFlow,Computer Science,Deployment,Statistics,Mathematics",Full Time,,0,0,2024-10-02T22:20:34.514Z,True
Data Scientist,Evolution,Warsaw,Poland,"Warsaw, Poland","Machine Learning,Python,SQL,Tensorflow,PyTorch,Cloud,Pandas,Keras,Java,Scikit-learn,AWS,Kubernetes,Docker,PostGres,Kafka,SCALA,Data Science,Data Engineer,Big Data,NumPy,Hive,Clustering,Matplotlib,Recommender Systems,Research,Computer Science,Gaming,Statistics,Mathematics",Full Time,,0,0,2024-10-02T22:19:51.773Z,True
Product Manager - DEX Engine Data,Allegro,Warsaw,Poland,"Warsaw, Poland","Machine Learning,Python,SQL,Tensorflow,Cloud,Java,JavaScript,GO,TypeScript,Agile,Kubernetes,Docker,GCP,Azure,SCALA,Kotlin,Scrum,Data Science,Big Data,Forecasting,Architecture,Product Management,Deployment,Microservices,CI,Open Source,Servers,Spring",Full Time,,0,0,2024-10-02T22:17:42.607Z,True
"Director, Data Science",Visa,Toronto,Canada,"Toronto, Canada","Data,Data Science,IOS,Product Development,MBA",Full Time,,0,0,2024-10-02T22:17:09.883Z,True
AI Education Manager (Part-time),SmartDev,,Vietnam,", Vietnam","Machine Learning,Testing,Frontend,Backend,Data Science,Research,Computer Science,Deployment",Part Time,,0,0,2024-10-02T22:12:29.611Z,True
Internship - Generative AI in the Industry - REF66474M,Continental,Hannover,Germany,"Hannover, Germany","Machine Learning,Python,Generative AI,Diffusion Models,Data Science,Neural networks,GANS,IOS,Computer Science",Full Time,,0,0,2024-10-02T22:12:19.651Z,True
Area Manager - AI Business Automation,H&M Group,Bangalore,India,"Bangalore, India","Machine Learning,Cloud,Agile,Scrum,Data Science,Data Engineer,Research,Computer Science,Automation,UX,Mathematics",Full Time,,0,0,2024-10-02T22:12:02.744Z,True
Junior Managers Program - Business Intelligence und Analytics - Traineeprogramm (w/m/div.),Bosch Group,Gerlingen,Germany,"Gerlingen, Germany","Python,SQL,Data Mining,Java,JavaScript,R,Data Science,MBA",Vollzeit,,0,0,2024-10-02T22:11:40.765Z,True
Senior Engineering Manager,Wiser Solutions,,Canada,", Canada","Python,JavaScript,Agile,AWS,Kubernetes,Docker,PostGres,Redis,MongoDB,React,Data Science,Data Engineer,Architecture,Infrastructure,Product Management,Automation,Deployment,SAAS,UX,Spring Boot",Full Time,,0,0,2024-10-02T22:09:14.967Z,True
Stage - Ingénieur Validation - Transport - Aix-en-Provence,Sopra Steria,,France,", France","GitLab,Data Science,Data Engineer,Transformation,Jira,Confluence",Temporary,,0,0,2024-10-02T22:07:51.251Z,True
Ingénieur(e) Data Scientist - Industrie - Pau,Sopra Steria,Pau,France,"Pau, France","Python,SQL,ML Ops,Git,R,Data Science,Data Engineer,Deep Learning,Transformation,Linux,Jenkins",Temporary,,0,0,2024-10-02T22:04:36.15Z,True
Product Analyst - A2A Risk Solutions (AI/Machine Learning/Fraud detection),Visa,Warsaw,Poland,"Warsaw, Poland","Machine Learning,Agile,Data Science,Data Engineer,Deep Learning,Research,Infrastructure,Product Management,Product Development,MBA,UX",Full Time,,0,0,2024-10-02T22:01:33.103Z,True
Machine Learning Engineer,A Place For Mom,"New York, NY",USA,"New York, NY, USA","Machine Learning,Python,SQL,Tensorflow,PyTorch,Keras,XGBoost,Scikit-learn,AWS,Data Science,DataBricks,Computer Science,Product Management,Statistics,Mathematics",Full Time,"$125,000-$135,000 annually",125000,135000,2024-10-02T22:00:49.74Z,True
Process Engineer with Data Science Experience,Kanadevia Inova,,Germany,", Germany","Python,SQL,Tableau,Data Science,Data Analysis,Database,Flair,Infrastructure,Power BI,MS Office",Full Time,,0,0,2024-10-01T22:19:57.714Z,True
Senior Data Scientist,Alter Solutions,,Belgium,", Belgium","Machine Learning,Python,SQL,NLP,LLMs,Cloud,GO,Kubernetes,Docker,Kafka,GitLab,Objective-C,SCALA,R,Data Science,Jupyter,Ansible,Deployment,Jenkins",Full Time,,0,0,2024-10-01T22:19:52.788Z,True
Process Engineer with Data Science Experience,Kanadevia Inova,Milano,Italy,"Milano, Italy","Python,SQL,Tableau,Data Science,Data Analysis,Database,Flair,Infrastructure,Power BI,MS Office",Full Time,,0,0,2024-10-01T22:19:47.759Z,True
Process Engineer with Data Science Experience,Kanadevia Inova,Levice,Slovakia,"Levice, Slovakia","Python,SQL,Tableau,Data Science,Data Analysis,Database,Flair,Infrastructure,Power BI,MS Office",Full Time,,0,0,2024-10-01T22:19:33.538Z,True
Process Engineer with Data Science Experience  (m/w/d),Kanadevia Inova,,Germany,", Germany","Python,SQL,Tableau,Data Science,Data Analysis,Database,Flair,Infrastructure,Power BI,MS Office",Full Time,,0,0,2024-10-01T22:19:28.695Z,True
Duales Studium mit vertiefter Praxis: Bachelor of Science Künstliche Intelligenz und Data Science (m/w/d),Gerresheimer,Wackersdorf,Germany,"Wackersdorf, Germany","Data Science,Big Data,Automation",Vollzeit,,0,0,2024-10-01T22:18:37.601Z,True
Data Science Intern 2025,Visa,Binh Thanh,Vietnam,"Binh Thanh, Vietnam","Machine Learning,Python,SQL,Hadoop,GO,Tableau,Data Science,Big Data,Database,Hive,PySpark,IOS,Computer Science,Quantitative,Statistics,Power BI",Intern,,0,0,2024-10-01T22:17:33.818Z,True
Data Science Internship 2025,Visa,Sydney,Australia,"Sydney, Australia","Machine Learning,Python,SQL,Hadoop,GO,Tableau,Data Science,Big Data,Database,Hive,PySpark,IOS,Computer Science,Quantitative,Statistics,Power BI",Intern,,0,0,2024-10-01T22:17:14.769Z,True
Senior Marketing Data Analyst,Jellyfish,Paris,France,"Paris, France","Python,SQL,Cloud,GO,AWS,GCP,Azure,Data Science,Data Analysis,SME,BigQuery",Full Time,,0,0,2024-10-01T22:17:05.346Z,True
Praktikum im Bereich Data Engineering (m/w/d),Gerresheimer,Wackersdorf,Germany,"Wackersdorf, Germany","Data Science,Data Engineer",Praktikant/in,,0,0,2024-10-01T22:17:00.702Z,True
Ingénieur(e) Data Scientist confirmé(e) - Industrie - Toulouse,Sopra Steria,Toulouse,France,"Toulouse, France","Machine Learning,Python,Data Mining,Java,Time Series,Data Science,Data Engineer,Big Data,Transformation",Temporary,,0,0,2024-10-01T22:16:54.948Z,True
Lead Data Scientist,IAG GBS,London,UK,"London, UK","Machine Learning,AWS,Azure,Ruby On Rails,Vue.js,Data Science,Architecture,Automation,Confluence",Full Time,,0,0,2024-10-01T22:15:33.929Z,True
"Sr FinOps Engineer, Data",NBCUniversal,,USA,", USA","Python,Cloud,Agile,GCP,Azure,Tableau,Data Science,Computer Science,Architecture,Infrastructure,Automation,CI,SnowFlake,Looker,BigQuery",Full Time,"$110,000-$160,000 annually",110000,160000,2024-10-01T22:15:02.075Z,True
Junior Data Scientist Team Lead,Verisk,Krakow,Poland,"Krakow, Poland","Machine Learning,Python,SQL,Cloud,Feature Engineering,CICD,AWS,Data Science,Big Data,Data Governance,Computer Science,Automation,Operations Research,Quantitative,Statistics,Mathematics,HTTP",Full Time,,0,0,2024-10-01T22:14:39.986Z,True
Sr. Lead Data Scientist,NBCUniversal,"New York, NY",USA,"New York, NY, USA","Machine Learning,Testing,Python,LLMs,Cloud,API,CICD,GCP,Data Science,Computer Science,Google Analytics,Deployment,Code Reviews,Operations Research,Quantitative,Statistics,Mathematics,Airflow",Full Time,"$165,000-$190,000 annually",165000,190000,2024-10-01T22:14:24.769Z,True
Principal Architect (Data Architecture),Endava,"Charlotte, NC",USA,"Charlotte, NC, USA","Machine Learning,Python,Cloud,GO,Agile,API,Redis,MongoDB,GraphQL,Apache,Scrum,Data Science,Big Data,Data Architect,Data Infrastructure,Data Factory,Servers,Power BI,Oracle,SQL Server,RDS,RedShift,DynamoDB,MS SQL",Full Time,,0,0,2024-10-01T22:14:08.767Z,True
Staff Business Analyst - Data Platform,Guardant Health,"Palo Alto, CA",USA,"Palo Alto, CA, USA","Testing,Data Lakes,Agile,QA,Data Science,Data Analysis,Research,Computer Science,Product Management,Automation,SME,Project Management,Jira,HTTP",Full Time,"$90,000-$144,000 annually",90000,144000,2024-10-01T22:14:03.671Z,True
Gen AI and M365 Lead,AECOM,Madrid,Spain,"Madrid, Spain","Machine Learning,NLP,Generative AI,Cloud,Agile,Azure,Data Science,Deep Learning,OpenAI,BERT,Computer Science,Infrastructure,Automation,Deployment,Transformation,Project Management,Power BI",Full Time,,0,0,2024-10-01T22:13:10.536Z,True
Gen AI and M365 Lead,AECOM,Basingstoke,UK,"Basingstoke, UK","Machine Learning,NLP,Generative AI,Cloud,Agile,Azure,Data Science,Deep Learning,OpenAI,BERT,Computer Science,Infrastructure,Automation,Deployment,Transformation,Project Management,Power BI",Full Time,,0,0,2024-10-01T22:13:05.733Z,True
Gen AI and M365 Lead,AECOM,Birmingham,Poland,"Birmingham, Poland","Machine Learning,NLP,Generative AI,Cloud,Agile,Azure,Data Science,Deep Learning,OpenAI,BERT,Computer Science,Infrastructure,Automation,Deployment,Transformation,Project Management,Power BI",Full Time,,0,0,2024-10-01T22:13:00.392Z,True
Gen AI and M365 Lead,AECOM,Gurgaon,India,"Gurgaon, India","Machine Learning,NLP,Generative AI,Cloud,Agile,Azure,Data Science,Deep Learning,OpenAI,BERT,Computer Science,Infrastructure,Automation,Deployment,Transformation,Project Management,Power BI",Full Time,,0,0,2024-10-01T22:12:43.485Z,True
Master Thesis  - Transforming Project Documentation with AI -,Bosch Group,Lund,Sweden,"Lund, Sweden","Machine Learning,Frontend,Python,NLP,Chatbot,Data Science,Information Retrieval,BERT,Research,IOS,Computer Science,Security,Project Management,Mathematics",Full Time,,0,0,2024-10-01T22:12:38.538Z,True
Business Intelligence Engineer Intern-Summer 2025,Trove Brands,"Lehi, UT",USA,"Lehi, UT, USA","Python,SQL,Data Lakes,Tableau,R,Data Science,Data Engineer,Data Analysis,Computer Science,Security,Transformation,Power BI",Intern,,0,0,2024-10-01T22:11:14.38Z,True
"Senior Software Engineer, AI Engineering",ServiceNow,"Chicago, IL",USA,"Chicago, IL, USA","Machine Learning,Frontend,Backend,Python,ML Ops,JavaScript,CSS,HTML,API,CICD,AWS,Kubernetes,Docker,GCP,Git,PostGres,MySQL,Redis,MongoDB,React,Data Science,DataBricks,Azure Databricks,Architecture,Security,Product Management,Automation,Transformation,Debugging,Microservices,Code Reviews,SnowFlake,Elasticsearch",Full Time,"$137,000-$233,000 annually",137000,233000,2024-10-01T22:11:04.641Z,True
Principal Machine Learning Engineer,Palo Alto Networks,"Santa Clara, CA",USA,"Santa Clara, CA, USA","Machine Learning,Python,NLP,LLMs,Java,Data Science,Forecasting,Anomaly Detection,Recommender Systems,RAG,Computer Science,Mathematics",Full Time,$151000-$246500 annually,151000,246500,2024-10-01T22:02:23.241Z,True
Principal Machine Learning Engineer  (URL Filtering Data Science),Palo Alto Networks,"Santa Clara, CA",USA,"Santa Clara, CA, USA","Machine Learning,Backend,Python,NLP,LLMs,Tensorflow,PyTorch,Cloud,Transformers,Keras,Java,Scikit-learn,AWS,Kubernetes,Docker,MySQL,MongoDB,KubeFlow,Data Science,Deep Learning,Big Data,Database,Research,Computer Science,Architecture,Security,Product Management,Deployment,Distributed Systems,Linux",Full Time,$180000-$250000 annually.,180000,250000,2024-10-01T22:00:32.5Z,True
Data Scientist (New York),The Voleon Group,"New York, NY",USA,"New York, NY, USA","Machine Learning,SQL,Pandas,CICD,Git,S3,ML Research,Data Science,Data Analysis,IOS,Computer Science,Google Analytics,Quantitative,Linux,Statistics,Bash,Airflow,Unix",Full Time,"$150,000-$190,000 annually",150000,190000,2024-10-01T05:27:34.575Z,True
Senior Data Scientist,dentsu,"Chicago, IL",USA,"Chicago, IL, USA","Machine Learning,Python,SQL,API,MongoDB,R,Data Science,Forecasting,Data Exploration,Computer Science,Automation,Transformation,Statistics,Mathematics",Full Time,"$78,000-$126,500 annually",78000,126500,2024-09-30T22:20:46.142Z,True
Data Science Assistant – Stage (6 mois) Janvier 2025 (F/H/NB),Ubisoft,Paris,France,"Paris, France","Python,Pandas,Data Science",Stage,,0,0,2024-09-30T22:20:41.165Z,True
Senior Data Science Consultant,Experian,London,,"London, ","Python,Data Science",Full Time,,0,0,2024-09-30T22:20:14.299Z,True
Data Quality Lead,Western Digital,Bangalore,India,"Bangalore, India","Data Science,Data Governance,Computer Science,Automation,SalesForce",Full Time,,0,0,2024-09-30T22:19:53.561Z,True
IT / Web Scrapping / QA Tester Internship / A.I. Automation - WFH/Remote Work,Seeka Technology,Petaling Jaya,,"Petaling Jaya, ","Machine Learning,Full Stack,Python,SQL,NLP,Cloud,Java,HTML,QA,Devops,Data Science,Deep Learning,Pycharm,Research,Automation,Project Management,Jira",Intern,,0,0,2024-09-30T22:12:44.968Z,True
Senior AI Research Engineer,Wix,Kyiv,Ukraine,"Kyiv, Ukraine","Machine Learning,NLP,LLMs,Generative AI,Cloud,Transformers,Prompt Engineering,AWS,GCP,Azure,Data Science,Deep Learning,Conversational AI,RAG,Research,Computer Science,Statistics,Mathematics",Full Time,,0,0,2024-09-30T22:12:23.193Z,True
Staff AI Engineer,Visa,Warsaw,Poland,"Warsaw, Poland","Machine Learning,Python,SQL,Generative AI,Hadoop,ML Ops,Cloud,QA,AWS,Kubernetes,Docker,GCP,Azure,Git,Tableau,Data Science,Data Analysis,Big Data,Research,Security,Deployment,Transformation,Project Management,Power BI",Full Time,,0,0,2024-09-30T22:12:17.818Z,True
Staff AI Engineer/Scientist,Visa,Warsaw,Poland,"Warsaw, Poland","Machine Learning,Python,SQL,Generative AI,Hadoop,ML Ops,Cloud,QA,AWS,Kubernetes,Docker,GCP,Azure,Git,Tableau,Data Science,Data Analysis,Big Data,Research,Security,Deployment,Transformation,Project Management,Power BI",Full Time,,0,0,2024-09-30T22:12:12.546Z,True
